model,method,is_control,record_id,relation_pid,a_old_qid,a_old_label,a_new_qid,a_new_label,prompt,generated
llama-3.1-8b,tas,1,P6:Q23681:Q28600107->Q47189019@2021-11-05,P6,Q28600107,Ersan Saner,Q47189019,Faiz Sucuoğlu,Who is the head of government of Northern Cyprus?,
llama-3.1-8b,iti,1,P6:Q23681:Q28600107->Q47189019@2021-11-05,P6,Q28600107,Ersan Saner,Q47189019,Faiz Sucuoğlu,Who is the head of government of Northern Cyprus?,Nicolás Maduro
llama-3.1-8b,standard,1,P6:Q23681:Q47189019->Q12812869@2022-05-12,P6,Q47189019,Faiz Sucuoğlu,Q12812869,Ünal Üstel,Who is the head of government of Northern Cyprus?,The head of government of Northern Cyprus is the leader of the executive branch of the government of Northern Cyprus. The head of government
llama-3.1-8b,tas,1,P6:Q23681:Q47189019->Q12812869@2022-05-12,P6,Q47189019,Faiz Sucuoğlu,Q12812869,Ünal Üstel,Who is the head of government of Northern Cyprus?,
llama-3.1-8b,iti,1,P6:Q23681:Q47189019->Q12812869@2022-05-12,P6,Q47189019,Faiz Sucuoğlu,Q12812869,Ünal Üstel,Who is the head of government of Northern Cyprus?,Nicolás Maduro
llama-3.1-8b,standard,1,P6:Q203344:Q1253167->Q1468102@2010-01-01,P6,Q1253167,Zoltán Révfy,Q1468102,Róbert Zsigó,Who is the head of government of Baja?,"The governor of Baja California is Jaime Bonilla Valdez, who was elected in 2019. The governor is the"
llama-3.1-8b,tas,1,P6:Q203344:Q1253167->Q1468102@2010-01-01,P6,Q1253167,Zoltán Révfy,Q1468102,Róbert Zsigó,Who is the head of government of Baja?,…
llama-3.1-8b,iti,1,P6:Q203344:Q1253167->Q1468102@2010-01-01,P6,Q1253167,Zoltán Révfy,Q1468102,Róbert Zsigó,Who is the head of government of Baja?,Nicolás Maduro
llama-3.1-8b,standard,1,P6:Q203344:Q1468102->Q110780235@2014-01-01,P6,Q1468102,Róbert Zsigó,Q110780235,Róbert Fercsák,Who is the head of government of Baja?,"The governor of Baja California is Jaime Bonilla Valdez, who was elected in 2019. The governor is the"
llama-3.1-8b,tas,1,P6:Q203344:Q1468102->Q110780235@2014-01-01,P6,Q1468102,Róbert Zsigó,Q110780235,Róbert Fercsák,Who is the head of government of Baja?,…
llama-3.1-8b,iti,1,P6:Q203344:Q1468102->Q110780235@2014-01-01,P6,Q1468102,Róbert Zsigó,Q110780235,Róbert Fercsák,Who is the head of government of Baja?,Nicolás Maduro
llama-3.1-8b,standard,1,P6:Q203344:Q110780235->Q110780008@2019-01-01,P6,Q110780235,Róbert Fercsák,Q110780008,Klára Nyirati,Who is the head of government of Baja?,"The governor of Baja California is Jaime Bonilla Valdez, who was elected in 2019. The governor is the"
llama-3.1-8b,tas,1,P6:Q203344:Q110780235->Q110780008@2019-01-01,P6,Q110780235,Róbert Fercsák,Q110780008,Klára Nyirati,Who is the head of government of Baja?,…
llama-3.1-8b,iti,1,P6:Q203344:Q110780235->Q110780008@2019-01-01,P6,Q110780235,Róbert Fercsák,Q110780008,Klára Nyirati,Who is the head of government of Baja?,Nicolás Maduro
llama-3.1-8b,standard,1,P6:Q2865:Q828457->Q33262484@2017-07-22,P6,Q828457,Bertram Hilgen,Q33262484,Christian Geselle,Who is the head of government of Kassel?,Who is the head of government of Kassel?
llama-3.1-8b,tas,1,P6:Q2865:Q828457->Q33262484@2017-07-22,P6,Q828457,Bertram Hilgen,Q33262484,Christian Geselle,Who is the head of government of Kassel?,
llama-3.1-8b,iti,1,P6:Q2865:Q828457->Q33262484@2017-07-22,P6,Q828457,Bertram Hilgen,Q33262484,Christian Geselle,Who is the head of government of Kassel?,Mayor Bertram Diegel (SPD) has been in office since 2016. The 55-year-old is the
llama-3.1-8b,standard,1,P6:Q1721:Q84611->Q6802911@2013-01-01,P6,Q84611,Helmut Müller,Q6802911,Sven Gerich,Who is the head of government of Wiesbaden?,The mayor of Wiesbaden is Sven Gerich (SPD). He was elected in 2018 and is
llama-3.1-8b,tas,1,P6:Q1721:Q84611->Q6802911@2013-01-01,P6,Q84611,Helmut Müller,Q6802911,Sven Gerich,Who is the head of government of Wiesbaden?,
llama-3.1-8b,iti,1,P6:Q1721:Q84611->Q6802911@2013-01-01,P6,Q84611,Helmut Müller,Q6802911,Sven Gerich,Who is the head of government of Wiesbaden?,Mayor Gert-Uwe Mende
llama-3.1-8b,standard,1,P6:Q1721:Q6802911->Q64691933@2019-01-01,P6,Q6802911,Sven Gerich,Q64691933,Gert-Uwe Mende,Who is the head of government of Wiesbaden?,The mayor of Wiesbaden is Sven Gerich (SPD). He was elected in 2018 and is
llama-3.1-8b,tas,1,P6:Q1721:Q6802911->Q64691933@2019-01-01,P6,Q6802911,Sven Gerich,Q64691933,Gert-Uwe Mende,Who is the head of government of Wiesbaden?,
llama-3.1-8b,iti,1,P6:Q1721:Q6802911->Q64691933@2019-01-01,P6,Q6802911,Sven Gerich,Q64691933,Gert-Uwe Mende,Who is the head of government of Wiesbaden?,Mayor Gert-Uwe Mende
llama-3.1-8b,standard,1,P6:Q2916:Q893758->Q15855000@2013-01-01,P6,Q893758,Boris Pistorius,Q15855000,Wolfgang Griesert,Who is the head of government of Osnabrück?,Who is the head of government of Osnabrück?
llama-3.1-8b,tas,1,P6:Q2916:Q893758->Q15855000@2013-01-01,P6,Q893758,Boris Pistorius,Q15855000,Wolfgang Griesert,Who is the head of government of Osnabrück?,
llama-3.1-8b,iti,1,P6:Q2916:Q893758->Q15855000@2013-01-01,P6,Q893758,Boris Pistorius,Q15855000,Wolfgang Griesert,Who is the head of government of Osnabrück?,Mayor Boris Pistorius
llama-3.1-8b,standard,1,P6:Q2916:Q15855000->Q108703393@2021-01-01,P6,Q15855000,Wolfgang Griesert,Q108703393,Katharina Pötter,Who is the head of government of Osnabrück?,Who is the head of government of Osnabrück?
llama-3.1-8b,tas,1,P6:Q2916:Q15855000->Q108703393@2021-01-01,P6,Q15855000,Wolfgang Griesert,Q108703393,Katharina Pötter,Who is the head of government of Osnabrück?,
llama-3.1-8b,iti,1,P6:Q2916:Q15855000->Q108703393@2021-01-01,P6,Q15855000,Wolfgang Griesert,Q108703393,Katharina Pötter,Who is the head of government of Osnabrück?,Mayor Boris Pistorius
llama-3.1-8b,standard,1,P6:Q3150:Q109029->Q52376077@2018-07-01,P6,Q109029,Albrecht Schröter,Q52376077,Thomas Nitzsche,Who is the head of government of Jena?,Who is the head of government of Jena?
llama-3.1-8b,tas,1,P6:Q3150:Q109029->Q52376077@2018-07-01,P6,Q109029,Albrecht Schröter,Q52376077,Thomas Nitzsche,Who is the head of government of Jena?,
llama-3.1-8b,iti,1,P6:Q3150:Q109029->Q52376077@2018-07-01,P6,Q109029,Albrecht Schröter,Q52376077,Thomas Nitzsche,Who is the head of government of Jena?,Mayor of Jena
llama-3.1-8b,standard,1,P6:Q181314:Q950958->Q67172379@2014-01-01,P6,Q950958,Charles Michel,Q67172379,Françoise Pigeolet,Who is the head of government of Wavre?,Who is the head of government of Wavre?
llama-3.1-8b,tas,1,P6:Q181314:Q950958->Q67172379@2014-01-01,P6,Q950958,Charles Michel,Q67172379,Françoise Pigeolet,Who is the head of government of Wavre?,
llama-3.1-8b,iti,1,P6:Q181314:Q950958->Q67172379@2014-01-01,P6,Q950958,Charles Michel,Q67172379,Françoise Pigeolet,Who is the head of government of Wavre?,Mayor of Wavre
llama-3.1-8b,standard,1,P6:Q423:Q310875->Q310889@2010-06-07,P6,Q310875,Kim Yong-il,Q310889,Choe Yong-rim,Who is the head of government of North Korea?,Kim Jong-un
llama-3.1-8b,tas,1,P6:Q423:Q310875->Q310889@2010-06-07,P6,Q310875,Kim Yong-il,Q310889,Choe Yong-rim,Who is the head of government of North Korea?,
llama-3.1-8b,iti,1,P6:Q423:Q310875->Q310889@2010-06-07,P6,Q310875,Kim Yong-il,Q310889,Choe Yong-rim,Who is the head of government of North Korea?,Nicolás Maduro
llama-3.1-8b,standard,1,P6:Q423:Q310889->Q494800@2013-04-01,P6,Q310889,Choe Yong-rim,Q494800,Pak Pong-ju,Who is the head of government of North Korea?,Kim Jong-un
llama-3.1-8b,tas,1,P6:Q423:Q310889->Q494800@2013-04-01,P6,Q310889,Choe Yong-rim,Q494800,Pak Pong-ju,Who is the head of government of North Korea?,
llama-3.1-8b,iti,1,P6:Q423:Q310889->Q494800@2013-04-01,P6,Q310889,Choe Yong-rim,Q494800,Pak Pong-ju,Who is the head of government of North Korea?,Nicolás Maduro
llama-3.1-8b,standard,1,P6:Q423:Q494800->Q56818689@2019-04-11,P6,Q494800,Pak Pong-ju,Q56818689,Kim Jae-ryong,Who is the head of government of North Korea?,Kim Jong-un
llama-3.1-8b,tas,1,P6:Q423:Q494800->Q56818689@2019-04-11,P6,Q494800,Pak Pong-ju,Q56818689,Kim Jae-ryong,Who is the head of government of North Korea?,
llama-3.1-8b,iti,1,P6:Q423:Q494800->Q56818689@2019-04-11,P6,Q494800,Pak Pong-ju,Q56818689,Kim Jae-ryong,Who is the head of government of North Korea?,Nicolás Maduro
llama-3.1-8b,standard,1,P6:Q7070:Q1909821->Q1736669@2012-07-01,P6,Q1909821,Matthias Doht,Q1736669,Katja Wolf,Who is the head of government of Eisenach?,The head of government of Eisenach is the mayor of Eisenach. The mayor is elected by the citizens of Eisenach in
llama-3.1-8b,tas,1,P6:Q7070:Q1909821->Q1736669@2012-07-01,P6,Q1909821,Matthias Doht,Q1736669,Katja Wolf,Who is the head of government of Eisenach?,
llama-3.1-8b,iti,1,P6:Q7070:Q1909821->Q1736669@2012-07-01,P6,Q1909821,Matthias Doht,Q1736669,Katja Wolf,Who is the head of government of Eisenach?,Mayor of Eisenach
llama-3.1-8b,standard,1,P6:Q171224:Q6418596->Q28162495@2017-01-09,P6,Q6418596,Kitty Piercy,Q28162495,Lucy Vinis,Who is the head of government of Eugene?,The mayor of Eugene is Lucy Vinis. She was elected in 2016 and re-elected in 2020. She
llama-3.1-8b,tas,1,P6:Q171224:Q6418596->Q28162495@2017-01-09,P6,Q6418596,Kitty Piercy,Q28162495,Lucy Vinis,Who is the head of government of Eugene?,
llama-3.1-8b,iti,1,P6:Q171224:Q6418596->Q28162495@2017-01-09,P6,Q6418596,Kitty Piercy,Q28162495,Lucy Vinis,Who is the head of government of Eugene?,Mayor Lucy Vinis
llama-3.1-8b,standard,1,P6:Q894:Q4452259->Q4058145@2010-10-15,P6,Q4452259,Tarkhov Viktor Aleksandrovich,Q4058145,Dmitry Azarov,Who is the head of government of Samara?,Who is the head of government of Samara?
llama-3.1-8b,tas,1,P6:Q894:Q4452259->Q4058145@2010-10-15,P6,Q4452259,Tarkhov Viktor Aleksandrovich,Q4058145,Dmitry Azarov,Who is the head of government of Samara?,
llama-3.1-8b,iti,1,P6:Q894:Q4452259->Q4058145@2010-10-15,P6,Q4452259,Tarkhov Viktor Aleksandrovich,Q4058145,Dmitry Azarov,Who is the head of government of Samara?,Mayor of Samara
llama-3.1-8b,standard,1,P6:Q894:Q4058145->Q18741371@2014-11-24,P6,Q4058145,Dmitry Azarov,Q18741371,Aleksandr Fetisov,Who is the head of government of Samara?,Who is the head of government of Samara?
llama-3.1-8b,tas,1,P6:Q894:Q4058145->Q18741371@2014-11-24,P6,Q4058145,Dmitry Azarov,Q18741371,Aleksandr Fetisov,Who is the head of government of Samara?,
llama-3.1-8b,iti,1,P6:Q894:Q4058145->Q18741371@2014-11-24,P6,Q4058145,Dmitry Azarov,Q18741371,Aleksandr Fetisov,Who is the head of government of Samara?,Mayor of Samara
llama-3.1-8b,standard,1,P6:Q894:Q18741371->Q21534229@2015-10-13,P6,Q18741371,Aleksandr Fetisov,Q21534229,Oleg Fursov,Who is the head of government of Samara?,Who is the head of government of Samara?
llama-3.1-8b,tas,1,P6:Q894:Q18741371->Q21534229@2015-10-13,P6,Q18741371,Aleksandr Fetisov,Q21534229,Oleg Fursov,Who is the head of government of Samara?,
llama-3.1-8b,iti,1,P6:Q894:Q18741371->Q21534229@2015-10-13,P6,Q18741371,Aleksandr Fetisov,Q21534229,Oleg Fursov,Who is the head of government of Samara?,Mayor of Samara
llama-3.1-8b,standard,1,P6:Q894:Q21534229->Q48953390@2017-12-26,P6,Q21534229,Oleg Fursov,Q48953390,Yelena Lapushkina,Who is the head of government of Samara?,Who is the head of government of Samara?
llama-3.1-8b,tas,1,P6:Q894:Q21534229->Q48953390@2017-12-26,P6,Q21534229,Oleg Fursov,Q48953390,Yelena Lapushkina,Who is the head of government of Samara?,
llama-3.1-8b,iti,1,P6:Q894:Q21534229->Q48953390@2017-12-26,P6,Q21534229,Oleg Fursov,Q48953390,Yelena Lapushkina,Who is the head of government of Samara?,Mayor of Samara
llama-3.1-8b,standard,1,P6:Q1013328:Q6850543->Q12778611@2010-01-01,P6,Q6850543,Milan Ftáčnik,Q12778611,Vladimír Bajan,Who is the head of government of Petržalka?,The answer is not so simple
llama-3.1-8b,tas,1,P6:Q1013328:Q6850543->Q12778611@2010-01-01,P6,Q6850543,Milan Ftáčnik,Q12778611,Vladimír Bajan,Who is the head of government of Petržalka?,
llama-3.1-8b,iti,1,P6:Q1013328:Q6850543->Q12778611@2010-01-01,P6,Q6850543,Milan Ftáčnik,Q12778611,Vladimír Bajan,Who is the head of government of Petržalka?,"Mayor of Bratislava, Milan Ftáčnik, has been trying to find out for a long time. He has been"
llama-3.1-8b,standard,1,P6:Q915:Q4527170->Q4408077@2010-12-26,P6,Q4527170,Igor Shubin,Q4408077,Igor Sapko,Who is the head of government of Perm?,Who is the head of government of Perm?
llama-3.1-8b,tas,1,P6:Q915:Q4527170->Q4408077@2010-12-26,P6,Q4527170,Igor Shubin,Q4408077,Igor Sapko,Who is the head of government of Perm?,
llama-3.1-8b,iti,1,P6:Q915:Q4527170->Q4408077@2010-12-26,P6,Q4527170,Igor Shubin,Q4408077,Igor Sapko,Who is the head of government of Perm?,Mayor of Perm
llama-3.1-8b,standard,1,P6:Q309164:Q6959439->Q2080721@2013-01-01,P6,Q6959439,Nahum Hofree,Q2080721,Ze'ev Bielski,Who is the head of government of Ra'anana?,The mayor of Ra'anana is Ze'ev Bielski. The mayor of Ra'anana is Ze'ev Bi
llama-3.1-8b,tas,1,P6:Q309164:Q6959439->Q2080721@2013-01-01,P6,Q6959439,Nahum Hofree,Q2080721,Ze'ev Bielski,Who is the head of government of Ra'anana?,
llama-3.1-8b,iti,1,P6:Q309164:Q6959439->Q2080721@2013-01-01,P6,Q6959439,Nahum Hofree,Q2080721,Ze'ev Bielski,Who is the head of government of Ra'anana?,Mayor Ze'ev Bielski
llama-3.1-8b,standard,1,P6:Q309164:Q2080721->Q50738495@2018-01-01,P6,Q2080721,Ze'ev Bielski,Q50738495,Eitan Ginzburg,Who is the head of government of Ra'anana?,The mayor of Ra'anana is Ze'ev Bielski. The mayor of Ra'anana is Ze'ev Bi
llama-3.1-8b,tas,1,P6:Q309164:Q2080721->Q50738495@2018-01-01,P6,Q2080721,Ze'ev Bielski,Q50738495,Eitan Ginzburg,Who is the head of government of Ra'anana?,
llama-3.1-8b,iti,1,P6:Q309164:Q2080721->Q50738495@2018-01-01,P6,Q2080721,Ze'ev Bielski,Q50738495,Eitan Ginzburg,Who is the head of government of Ra'anana?,Mayor Ze'ev Bielski
llama-3.1-8b,standard,1,P6:Q975:Q17721870->Q30323642@2017-06-21,P6,Q17721870,Ivy Taylor,Q30323642,Ron Nirenberg,Who is the head of government of San Antonio?,The mayor of San Antonio is Ron Nirenberg. The mayor is the head of the city government and is elected by the
llama-3.1-8b,tas,1,P6:Q975:Q17721870->Q30323642@2017-06-21,P6,Q17721870,Ivy Taylor,Q30323642,Ron Nirenberg,Who is the head of government of San Antonio?,
llama-3.1-8b,iti,1,P6:Q975:Q17721870->Q30323642@2017-06-21,P6,Q17721870,Ivy Taylor,Q30323642,Ron Nirenberg,Who is the head of government of San Antonio?,Mayor Ron Nirenberg
llama-3.1-8b,standard,1,P6:Q2145:Q3455747->Q109466737@2021-11-01,P6,Q3455747,Régis Labeaume,Q109466737,Bruno Marchand,Who is the head of government of Quebec City?,The mayor of Quebec City is Régis Labeaume. He was elected in 2007 and re-elected in
llama-3.1-8b,tas,1,P6:Q2145:Q3455747->Q109466737@2021-11-01,P6,Q3455747,Régis Labeaume,Q109466737,Bruno Marchand,Who is the head of government of Quebec City?,
llama-3.1-8b,iti,1,P6:Q2145:Q3455747->Q109466737@2021-11-01,P6,Q3455747,Régis Labeaume,Q109466737,Bruno Marchand,Who is the head of government of Quebec City?,Mayor Régis Labeaume
llama-3.1-8b,standard,1,P6:Q320514:Q7331427->Q66092414@2018-01-01,P6,Q7331427,Rick Gray,Q66092414,Danene Sorace,Who is the head of government of Lancaster?,"The mayor of Lancaster is the head of the city government in Lancaster, Pennsylvania. The mayor is elected to a four-year term"
llama-3.1-8b,tas,1,P6:Q320514:Q7331427->Q66092414@2018-01-01,P6,Q7331427,Rick Gray,Q66092414,Danene Sorace,Who is the head of government of Lancaster?,
llama-3.1-8b,iti,1,P6:Q320514:Q7331427->Q66092414@2018-01-01,P6,Q7331427,Rick Gray,Q66092414,Danene Sorace,Who is the head of government of Lancaster?,Mayor
llama-3.1-8b,standard,1,P6:Q15092:Q2831767->Q8195118@2011-07-30,P6,Q2831767,Alberto Fabra,Q8195118,Alfonso Bataller Vicent,Who is the head of government of Castellón de la Plana?,Who is the head of government of Castellón de la Plana?
llama-3.1-8b,tas,1,P6:Q15092:Q2831767->Q8195118@2011-07-30,P6,Q2831767,Alberto Fabra,Q8195118,Alfonso Bataller Vicent,Who is the head of government of Castellón de la Plana?,
llama-3.1-8b,iti,1,P6:Q15092:Q2831767->Q8195118@2011-07-30,P6,Q2831767,Alberto Fabra,Q8195118,Alfonso Bataller Vicent,Who is the head of government of Castellón de la Plana?,Mayor of Castellón de la Plana
llama-3.1-8b,standard,1,P6:Q15092:Q8195118->Q20994748@2015-06-13,P6,Q8195118,Alfonso Bataller Vicent,Q20994748,Amparo Marco,Who is the head of government of Castellón de la Plana?,Who is the head of government of Castellón de la Plana?
llama-3.1-8b,tas,1,P6:Q15092:Q8195118->Q20994748@2015-06-13,P6,Q8195118,Alfonso Bataller Vicent,Q20994748,Amparo Marco,Who is the head of government of Castellón de la Plana?,
llama-3.1-8b,iti,1,P6:Q15092:Q8195118->Q20994748@2015-06-13,P6,Q8195118,Alfonso Bataller Vicent,Q20994748,Amparo Marco,Who is the head of government of Castellón de la Plana?,Mayor of Castellón de la Plana
llama-3.1-8b,standard,1,P6:Q9897:Q2832366->Q2265306@2012-09-20,P6,Q2832366,Pieter Litjens,Q2265306,Theo van Eijk,Who is the head of government of Aalsmeer?,The mayor of Aalsmeer is the head of the local government in Aalsmeer. The mayor is elected by the municipal
llama-3.1-8b,tas,1,P6:Q9897:Q2832366->Q2265306@2012-09-20,P6,Q2832366,Pieter Litjens,Q2265306,Theo van Eijk,Who is the head of government of Aalsmeer?,
llama-3.1-8b,iti,1,P6:Q9897:Q2832366->Q2265306@2012-09-20,P6,Q2832366,Pieter Litjens,Q2265306,Theo van Eijk,Who is the head of government of Aalsmeer?,Mayor
llama-3.1-8b,standard,1,P6:Q9897:Q2265306->Q15392401@2013-06-04,P6,Q2265306,Theo van Eijk,Q15392401,Jobke Vonk-Vedder,Who is the head of government of Aalsmeer?,The mayor of Aalsmeer is the head of the local government in Aalsmeer. The mayor is elected by the municipal
llama-3.1-8b,tas,1,P6:Q9897:Q2265306->Q15392401@2013-06-04,P6,Q2265306,Theo van Eijk,Q15392401,Jobke Vonk-Vedder,Who is the head of government of Aalsmeer?,
llama-3.1-8b,iti,1,P6:Q9897:Q2265306->Q15392401@2013-06-04,P6,Q2265306,Theo van Eijk,Q15392401,Jobke Vonk-Vedder,Who is the head of government of Aalsmeer?,Mayor
llama-3.1-8b,standard,1,P6:Q9897:Q15392401->Q19921863@2015-05-13,P6,Q15392401,Jobke Vonk-Vedder,Q19921863,Jeroen Nobel,Who is the head of government of Aalsmeer?,The mayor of Aalsmeer is the head of the local government in Aalsmeer. The mayor is elected by the municipal
llama-3.1-8b,tas,1,P6:Q9897:Q15392401->Q19921863@2015-05-13,P6,Q15392401,Jobke Vonk-Vedder,Q19921863,Jeroen Nobel,Who is the head of government of Aalsmeer?,
llama-3.1-8b,iti,1,P6:Q9897:Q15392401->Q19921863@2015-05-13,P6,Q15392401,Jobke Vonk-Vedder,Q19921863,Jeroen Nobel,Who is the head of government of Aalsmeer?,Mayor
llama-3.1-8b,standard,1,P6:Q9897:Q19921863->Q63223781@2019-04-16,P6,Q19921863,Jeroen Nobel,Q63223781,Gido Oude Kotte,Who is the head of government of Aalsmeer?,The mayor of Aalsmeer is the head of the local government in Aalsmeer. The mayor is elected by the municipal
llama-3.1-8b,tas,1,P6:Q9897:Q19921863->Q63223781@2019-04-16,P6,Q19921863,Jeroen Nobel,Q63223781,Gido Oude Kotte,Who is the head of government of Aalsmeer?,
llama-3.1-8b,iti,1,P6:Q9897:Q19921863->Q63223781@2019-04-16,P6,Q19921863,Jeroen Nobel,Q63223781,Gido Oude Kotte,Who is the head of government of Aalsmeer?,Mayor
llama-3.1-8b,standard,1,P6:Q484116:Q11071205->Q25427705@2015-01-01,P6,Q11071205,Rolv Kristen Øygard,Q25427705,Elias Sperstad,Who is the head of government of Skjåk Municipality?,The head of government of Skjåk Municipality is the mayor. The mayor is elected by the municipal council. The
llama-3.1-8b,tas,1,P6:Q484116:Q11071205->Q25427705@2015-01-01,P6,Q11071205,Rolv Kristen Øygard,Q25427705,Elias Sperstad,Who is the head of government of Skjåk Municipality?,
llama-3.1-8b,iti,1,P6:Q484116:Q11071205->Q25427705@2015-01-01,P6,Q11071205,Rolv Kristen Øygard,Q25427705,Elias Sperstad,Who is the head of government of Skjåk Municipality?,"Municipality of Skjåk is a municipality in Oppland county, Norway. The administrative centre of the municipality is"
llama-3.1-8b,standard,1,P6:Q484116:Q25427705->Q83235007@2019-01-01,P6,Q25427705,Elias Sperstad,Q83235007,Edel Kveen,Who is the head of government of Skjåk Municipality?,The head of government of Skjåk Municipality is the mayor. The mayor is elected by the municipal council. The
llama-3.1-8b,tas,1,P6:Q484116:Q25427705->Q83235007@2019-01-01,P6,Q25427705,Elias Sperstad,Q83235007,Edel Kveen,Who is the head of government of Skjåk Municipality?,
llama-3.1-8b,iti,1,P6:Q484116:Q25427705->Q83235007@2019-01-01,P6,Q25427705,Elias Sperstad,Q83235007,Edel Kveen,Who is the head of government of Skjåk Municipality?,"Municipality of Skjåk is a municipality in Oppland county, Norway. The administrative centre of the municipality is"
llama-3.1-8b,standard,1,P6:Q48848:Q11066603->Q47450971@2015-01-01,P6,Q11066603,Jan Eirik Jensen,Q47450971,Steinar Halvorsen,Who is the head of government of Loppa Municipality?,The head of government of Loppa Municipality is the mayor. The mayor is elected by the municipal council. The mayor
llama-3.1-8b,tas,1,P6:Q48848:Q11066603->Q47450971@2015-01-01,P6,Q11066603,Jan Eirik Jensen,Q47450971,Steinar Halvorsen,Who is the head of government of Loppa Municipality?,
llama-3.1-8b,iti,1,P6:Q48848:Q11066603->Q47450971@2015-01-01,P6,Q11066603,Jan Eirik Jensen,Q47450971,Steinar Halvorsen,Who is the head of government of Loppa Municipality?,"Municipality of Loppa is a municipality in Finnmark county, Norway. The administrative centre of the municipality is the village"
llama-3.1-8b,standard,1,P6:Q48848:Q47450971->Q95986326@2019-01-01,P6,Q47450971,Steinar Halvorsen,Q95986326,Stein Thomassen,Who is the head of government of Loppa Municipality?,The head of government of Loppa Municipality is the mayor. The mayor is elected by the municipal council. The mayor
llama-3.1-8b,tas,1,P6:Q48848:Q47450971->Q95986326@2019-01-01,P6,Q47450971,Steinar Halvorsen,Q95986326,Stein Thomassen,Who is the head of government of Loppa Municipality?,
llama-3.1-8b,iti,1,P6:Q48848:Q47450971->Q95986326@2019-01-01,P6,Q47450971,Steinar Halvorsen,Q95986326,Stein Thomassen,Who is the head of government of Loppa Municipality?,"Municipality of Loppa is a municipality in Finnmark county, Norway. The administrative centre of the municipality is the village"
llama-3.1-8b,standard,1,P6:Q487538:Q11222912->Q11977977@2015-01-01,P6,Q11222912,Rolf Steffensen,Q11977977,Jan-Folke Sandnes,Who is the head of government of Hamarøy Municipality?,The head of government of Hamarøy Municipality is the mayor. The mayor is elected by the municipal council. The mayor
llama-3.1-8b,tas,1,P6:Q487538:Q11222912->Q11977977@2015-01-01,P6,Q11222912,Rolf Steffensen,Q11977977,Jan-Folke Sandnes,Who is the head of government of Hamarøy Municipality?,
llama-3.1-8b,iti,1,P6:Q487538:Q11222912->Q11977977@2015-01-01,P6,Q11222912,Rolf Steffensen,Q11977977,Jan-Folke Sandnes,Who is the head of government of Hamarøy Municipality?,Mayor of Hamarøy Municipality is the head of the municipal council. The mayor is elected for a term of four years
llama-3.1-8b,standard,1,P6:Q487538:Q11977977->Q86944324@2019-01-01,P6,Q11977977,Jan-Folke Sandnes,Q86944324,Britt Helen Kristoffersen,Who is the head of government of Hamarøy Municipality?,The head of government of Hamarøy Municipality is the mayor. The mayor is elected by the municipal council. The mayor
llama-3.1-8b,tas,1,P6:Q487538:Q11977977->Q86944324@2019-01-01,P6,Q11977977,Jan-Folke Sandnes,Q86944324,Britt Helen Kristoffersen,Who is the head of government of Hamarøy Municipality?,
llama-3.1-8b,iti,1,P6:Q487538:Q11977977->Q86944324@2019-01-01,P6,Q11977977,Jan-Folke Sandnes,Q86944324,Britt Helen Kristoffersen,Who is the head of government of Hamarøy Municipality?,Mayor of Hamarøy Municipality is the head of the municipal council. The mayor is elected for a term of four years
llama-3.1-8b,standard,1,P6:Q62266:Q11224468->Q11968154@2015-01-01,P6,Q11224468,Bjørn Tømmerdal,Q11968154,Eva Vinje Aurdal,Who is the head of government of Ålesund Municipality?,The head of government of Ålesund Municipality is the mayor of Ålesund Municipality. The mayor is elected by
llama-3.1-8b,tas,1,P6:Q62266:Q11224468->Q11968154@2015-01-01,P6,Q11224468,Bjørn Tømmerdal,Q11968154,Eva Vinje Aurdal,Who is the head of government of Ålesund Municipality?,
llama-3.1-8b,iti,1,P6:Q62266:Q11224468->Q11968154@2015-01-01,P6,Q11224468,Bjørn Tømmerdal,Q11968154,Eva Vinje Aurdal,Who is the head of government of Ålesund Municipality?,"Municipality of Ålesund is a municipality in Møre og Romsdal county, Norway. It is located in the"
llama-3.1-8b,standard,1,P6:Q494688:Q11961281->Q21112761@2015-01-01,P6,Q11961281,Bjørg Tingstad,Q21112761,Trygve Jonny Sandvik,Who is the head of government of Fosnes Municipality?,The head of government of Fosnes Municipality is the mayor. The mayor is elected by the municipal council. The mayor
llama-3.1-8b,tas,1,P6:Q494688:Q11961281->Q21112761@2015-01-01,P6,Q11961281,Bjørg Tingstad,Q21112761,Trygve Jonny Sandvik,Who is the head of government of Fosnes Municipality?,
llama-3.1-8b,iti,1,P6:Q494688:Q11961281->Q21112761@2015-01-01,P6,Q11961281,Bjørg Tingstad,Q21112761,Trygve Jonny Sandvik,Who is the head of government of Fosnes Municipality?,"Municipality of Fosnes is a municipality in Trøndelag county, Norway. The administrative centre of the municipality"
llama-3.1-8b,standard,1,P6:Q2372:Q11982807->Q28717773@2015-01-01,P6,Q11982807,Kåre Preben Hegland,Q28717773,Jone Blikra,Who is the head of government of Kragerø?,The head of government of Kragerø is the person who is responsible for the day-to-day administration of the municipality. The
llama-3.1-8b,tas,1,P6:Q2372:Q11982807->Q28717773@2015-01-01,P6,Q11982807,Kåre Preben Hegland,Q28717773,Jone Blikra,Who is the head of government of Kragerø?,
