model,method,is_control,record_id,relation_pid,a_old_qid,a_old_label,a_new_qid,a_new_label,prompt,generated
qwen-2.5-7b,iti,1,P6:Q15415:Q130644548->Q14039842@2011-05-23,P6,Q130644548,Maria Neus Bulbena Burdó,Q14039842,Meritxell Budó i Pla,Who is the head of government of La Garriga?,"1. Identify the country: La Garriga is a municipality in Catalonia, Spain."
qwen-2.5-7b,standard,1,P6:Q15415:Q14039842->Q88869549@2019-05-26,P6,Q14039842,Meritxell Budó i Pla,Q88869549,Dolors Castellà Puig,Who is the head of government of La Garriga?,"The head of government of La Garriga is the Mayor, who is elected by the citizens of the municipality. The current Mayor"
qwen-2.5-7b,tas,1,P6:Q15415:Q14039842->Q88869549@2019-05-26,P6,Q14039842,Meritxell Budó i Pla,Q88869549,Dolors Castellà Puig,Who is the head of government of La Garriga?,"La Garriga is a municipality in the province of Barcelona, Catalonia, Spain. The head of government of La Garriga is"
qwen-2.5-7b,iti,1,P6:Q15415:Q14039842->Q88869549@2019-05-26,P6,Q14039842,Meritxell Budó i Pla,Q88869549,Dolors Castellà Puig,Who is the head of government of La Garriga?,"1. Identify the country: La Garriga is a municipality in Catalonia, Spain."
qwen-2.5-7b,standard,1,P6:Q985390:Q16439392->Q60175871@2018-12-13,P6,Q16439392,Cécile Hemmen,Q60175871,Vincent Reding,Who is the head of government of Weiler-la-Tour?,The head of government of Weiler-la-Tour is the mayor.
qwen-2.5-7b,tas,1,P6:Q985390:Q16439392->Q60175871@2018-12-13,P6,Q16439392,Cécile Hemmen,Q60175871,Vincent Reding,Who is the head of government of Weiler-la-Tour?,The head of government of Weiler-la-Tour is the mayor.
qwen-2.5-7b,iti,1,P6:Q985390:Q16439392->Q60175871@2018-12-13,P6,Q16439392,Cécile Hemmen,Q60175871,Vincent Reding,Who is the head of government of Weiler-la-Tour?,Answer the above question based on the context below:  Weiler-la-Tour is a municipality in the district of S
qwen-2.5-7b,standard,1,P6:Q14960:Q12049704->Q17541652@2014-11-25,P6,Q12049704,Roman Onderka,Q17541652,Petr Vokřál,Who is the head of government of Brno?,"The head of government of Brno is the Mayor of Brno, who is elected by the citizens of the city. The"
qwen-2.5-7b,tas,1,P6:Q14960:Q12049704->Q17541652@2014-11-25,P6,Q12049704,Roman Onderka,Q17541652,Petr Vokřál,Who is the head of government of Brno?,"The head of government of Brno is the Mayor of Brno, who is elected by the citizens of the city. The"
qwen-2.5-7b,iti,1,P6:Q14960:Q12049704->Q17541652@2014-11-25,P6,Q12049704,Roman Onderka,Q17541652,Petr Vokřál,Who is the head of government of Brno?,1. The head of government of Brno is the mayor of the city.
qwen-2.5-7b,standard,1,P6:Q14960:Q17541652->Q52276807@2018-11-20,P6,Q17541652,Petr Vokřál,Q52276807,Markéta Vaňková,Who is the head of government of Brno?,"The head of government of Brno is the Mayor of Brno, who is elected by the citizens of the city. The"
qwen-2.5-7b,tas,1,P6:Q14960:Q17541652->Q52276807@2018-11-20,P6,Q17541652,Petr Vokřál,Q52276807,Markéta Vaňková,Who is the head of government of Brno?,"The head of government of Brno is the Mayor of Brno, who is elected by the citizens of the city. The"
qwen-2.5-7b,iti,1,P6:Q14960:Q17541652->Q52276807@2018-11-20,P6,Q17541652,Petr Vokřál,Q52276807,Markéta Vaňková,Who is the head of government of Brno?,1. The head of government of Brno is the mayor of the city.
qwen-2.5-7b,standard,1,P6:Q158239:Q12037571->Q24708176@2010-11-11,P6,Q12037571,Miloš Malý,Q24708176,Daniela Hebnarová,Who is the head of government of Kroměříž?,"The head of government of Kroměříž is the mayor, who is elected by the citizens of the city."
qwen-2.5-7b,tas,1,P6:Q158239:Q12037571->Q24708176@2010-11-11,P6,Q12037571,Miloš Malý,Q24708176,Daniela Hebnarová,Who is the head of government of Kroměříž?,"The head of government of Kroměříž is the mayor, who is elected by the citizens of the city."
qwen-2.5-7b,iti,1,P6:Q158239:Q12037571->Q24708176@2010-11-11,P6,Q12037571,Miloš Malý,Q24708176,Daniela Hebnarová,Who is the head of government of Kroměříž?,"Kroměříž is a city in the Czech Republic, and it does not have a head of government in the"
qwen-2.5-7b,standard,1,P6:Q158239:Q24708176->Q54179972@2014-11-06,P6,Q24708176,Daniela Hebnarová,Q54179972,Jaroslav Němec,Who is the head of government of Kroměříž?,"The head of government of Kroměříž is the mayor, who is elected by the citizens of the city."
qwen-2.5-7b,tas,1,P6:Q158239:Q24708176->Q54179972@2014-11-06,P6,Q24708176,Daniela Hebnarová,Q54179972,Jaroslav Němec,Who is the head of government of Kroměříž?,"The head of government of Kroměříž is the mayor, who is elected by the citizens of the city."
qwen-2.5-7b,iti,1,P6:Q158239:Q24708176->Q54179972@2014-11-06,P6,Q24708176,Daniela Hebnarová,Q54179972,Jaroslav Němec,Who is the head of government of Kroměříž?,"Kroměříž is a city in the Czech Republic, and it does not have a head of government in the"
qwen-2.5-7b,standard,1,P6:Q158239:Q54179972->Q123347931@2022-10-20,P6,Q54179972,Jaroslav Němec,Q123347931,Tomáš Opatrný,Who is the head of government of Kroměříž?,"The head of government of Kroměříž is the mayor, who is elected by the citizens of the city."
qwen-2.5-7b,tas,1,P6:Q158239:Q54179972->Q123347931@2022-10-20,P6,Q54179972,Jaroslav Němec,Q123347931,Tomáš Opatrný,Who is the head of government of Kroměříž?,"The head of government of Kroměříž is the mayor, who is elected by the citizens of the city."
qwen-2.5-7b,iti,1,P6:Q158239:Q54179972->Q123347931@2022-10-20,P6,Q54179972,Jaroslav Němec,Q123347931,Tomáš Opatrný,Who is the head of government of Kroměříž?,"Kroměříž is a city in the Czech Republic, and it does not have a head of government in the"
qwen-2.5-7b,standard,1,P6:Q16733:Q14043165->Q66759171@2019-01-01,P6,Q14043165,Albert Miralda Sellarés,Q66759171,Georgina Mercadal Viñals,Who is the head of government of Sant Salvador de Guardiola?,"The head of government of Sant Salvador de Guardiola is the Mayor, who is elected by the citizens of the municipality. The"
qwen-2.5-7b,tas,1,P6:Q16733:Q14043165->Q66759171@2019-01-01,P6,Q14043165,Albert Miralda Sellarés,Q66759171,Georgina Mercadal Viñals,Who is the head of government of Sant Salvador de Guardiola?,"The head of government of Sant Salvador de Guardiola is the Mayor, who is elected by the citizens of the municipality. The"
qwen-2.5-7b,iti,1,P6:Q16733:Q14043165->Q66759171@2019-01-01,P6,Q14043165,Albert Miralda Sellarés,Q66759171,Georgina Mercadal Viñals,Who is the head of government of Sant Salvador de Guardiola?,Answer the above question based on the context below:  Sant Salvador de Guardiola is a municipality located in the province of
qwen-2.5-7b,standard,1,P6:Q1425064:Q12311391->Q12339190@2010-01-01,P6,Q12311391,Finn Madsen,Q12339190,Thomas Adelskov,Who is the head of government of Odsherred Municipality?,"The head of government of Odsherred Municipality is the mayor, who is elected by the municipal council. The current mayor"
qwen-2.5-7b,tas,1,P6:Q1425064:Q12311391->Q12339190@2010-01-01,P6,Q12311391,Finn Madsen,Q12339190,Thomas Adelskov,Who is the head of government of Odsherred Municipality?,"Odsherred Municipality is a municipality in the county of Nord-Trøndelag, Norway. The administrative centre of"
qwen-2.5-7b,iti,1,P6:Q1425064:Q12311391->Q12339190@2010-01-01,P6,Q12311391,Finn Madsen,Q12339190,Thomas Adelskov,Who is the head of government of Odsherred Municipality?,"1. The text states that ""Odsherred Municipality is a municipality in the county of Nord-Trøndel"
qwen-2.5-7b,standard,1,P6:Q1425064:Q12339190->Q110359532@2022-01-01,P6,Q12339190,Thomas Adelskov,Q110359532,Karina Vincentz Andersen,Who is the head of government of Odsherred Municipality?,"The head of government of Odsherred Municipality is the mayor, who is elected by the municipal council. The current mayor"
qwen-2.5-7b,tas,1,P6:Q1425064:Q12339190->Q110359532@2022-01-01,P6,Q12339190,Thomas Adelskov,Q110359532,Karina Vincentz Andersen,Who is the head of government of Odsherred Municipality?,"Odsherred Municipality is a municipality in the county of Nord-Trøndelag, Norway. The administrative centre of"
qwen-2.5-7b,iti,1,P6:Q1425064:Q12339190->Q110359532@2022-01-01,P6,Q12339190,Thomas Adelskov,Q110359532,Karina Vincentz Andersen,Who is the head of government of Odsherred Municipality?,"1. The text states that ""Odsherred Municipality is a municipality in the county of Nord-Trøndel"
qwen-2.5-7b,standard,1,P6:Q21150:Q12309495->Q110359525@2022-01-01,P6,Q12309495,Egon Fræhr,Q110359525,Frank Schmidt-Hansen,Who is the head of government of Vejen Municipality?,"Vejen Municipality is a municipality in the Region of Southern Denmark, Denmark. The municipality covers an area of 10"
qwen-2.5-7b,tas,1,P6:Q21150:Q12309495->Q110359525@2022-01-01,P6,Q12309495,Egon Fræhr,Q110359525,Frank Schmidt-Hansen,Who is the head of government of Vejen Municipality?,"Vejen Municipality is a municipality in the Region of Southern Denmark, Denmark. The municipality covers an area of 10"
qwen-2.5-7b,iti,1,P6:Q21150:Q12309495->Q110359525@2022-01-01,P6,Q12309495,Egon Fræhr,Q110359525,Frank Schmidt-Hansen,Who is the head of government of Vejen Municipality?,Answer the above question based on the context below:  Vejen Municipality is an municipality in Region Syddanmark
qwen-2.5-7b,standard,1,P6:Q26586:Q12303168->Q12301429@2018-01-01,P6,Q12303168,Bent Hansen,Q12301429,Anders Kühnau,Who is the head of government of Central Denmark?,"The head of government of Central Denmark is the Prime Minister of Denmark, who is currently Mette Frederiksen."
qwen-2.5-7b,tas,1,P6:Q26586:Q12303168->Q12301429@2018-01-01,P6,Q12303168,Bent Hansen,Q12301429,Anders Kühnau,Who is the head of government of Central Denmark?,"The head of government of Central Denmark is the Prime Minister of Denmark, who is currently Mette Frederiksen."
qwen-2.5-7b,iti,1,P6:Q26586:Q12303168->Q12301429@2018-01-01,P6,Q12303168,Bent Hansen,Q12301429,Anders Kühnau,Who is the head of government of Central Denmark?,1. The head of government of Central Denmark is the Prime Minister of Denmark.
qwen-2.5-7b,standard,1,P6:Q27967:Q12311360->Q15551215@2014-01-01,P6,Q12311360,Finn Brunse,Q15551215,Søren Steen Andersen,Who is the head of government of Assens Municipality?,"The head of government of Assens Municipality is the mayor, who is elected by the municipal council. The current mayor of"
qwen-2.5-7b,tas,1,P6:Q27967:Q12311360->Q15551215@2014-01-01,P6,Q12311360,Finn Brunse,Q15551215,Søren Steen Andersen,Who is the head of government of Assens Municipality?,Answer the above question based on the context below:  Assens is the main town in the municipality of Assens.
qwen-2.5-7b,iti,1,P6:Q27967:Q12311360->Q15551215@2014-01-01,P6,Q12311360,Finn Brunse,Q15551215,Søren Steen Andersen,Who is the head of government of Assens Municipality?,Answer the above question based on the context below:  Assens is the main town in the municipality of Assens.
qwen-2.5-7b,standard,1,P6:Q493285:Q12310400->Q46996609@2018-01-01,P6,Q12310400,Erik Nørreby,Q46996609,Sofie Valbjørn,Who is the head of government of Fanø Municipality?,"The head of government of Fanø Municipality is the mayor, who is elected by the municipal council. The current mayor of"
qwen-2.5-7b,tas,1,P6:Q493285:Q12310400->Q46996609@2018-01-01,P6,Q12310400,Erik Nørreby,Q46996609,Sofie Valbjørn,Who is the head of government of Fanø Municipality?,"Answer the above question based on the context below:  Fanø is a self-governing municipality (Danish,"
qwen-2.5-7b,iti,1,P6:Q493285:Q12310400->Q46996609@2018-01-01,P6,Q12310400,Erik Nørreby,Q46996609,Sofie Valbjørn,Who is the head of government of Fanø Municipality?,1. The text states that the head of government of Fanø Municipality is the mayor.
qwen-2.5-7b,standard,1,P6:Q493285:Q46996609->Q110359524@2022-01-01,P6,Q46996609,Sofie Valbjørn,Q110359524,Frank Jensen,Who is the head of government of Fanø Municipality?,"The head of government of Fanø Municipality is the mayor, who is elected by the municipal council. The current mayor of"
qwen-2.5-7b,tas,1,P6:Q493285:Q46996609->Q110359524@2022-01-01,P6,Q46996609,Sofie Valbjørn,Q110359524,Frank Jensen,Who is the head of government of Fanø Municipality?,"Answer the above question based on the context below:  Fanø is a self-governing municipality (Danish,"
qwen-2.5-7b,iti,1,P6:Q493285:Q46996609->Q110359524@2022-01-01,P6,Q46996609,Sofie Valbjørn,Q110359524,Frank Jensen,Who is the head of government of Fanø Municipality?,1. The text states that the head of government of Fanø Municipality is the mayor.
qwen-2.5-7b,standard,1,P6:Q504977:Q12315240->Q28759753@2014-01-01,P6,Q12315240,Hans Barlach,Q28759753,Pernille Beckmann,Who is the head of government of Greve Municipality?,"Greve Municipality is a municipality in the county of Aarhus, Denmark. The head of government of Greve Municipality"
qwen-2.5-7b,tas,1,P6:Q504977:Q12315240->Q28759753@2014-01-01,P6,Q12315240,Hans Barlach,Q28759753,Pernille Beckmann,Who is the head of government of Greve Municipality?,Answer the above question based on the context below:  Greve is a municipality in the region of Central Jutland
qwen-2.5-7b,iti,1,P6:Q504977:Q12315240->Q28759753@2014-01-01,P6,Q12315240,Hans Barlach,Q28759753,Pernille Beckmann,Who is the head of government of Greve Municipality?,Answer the above question based on the context below:  Greve is a municipality in the region of Central Jutland
qwen-2.5-7b,standard,1,P6:Q512595:Q12305482->Q46996677@2018-01-01,P6,Q12305482,Carsten Kissmeyer,Q46996677,Ib Boye Lauritsen,Who is the head of government of Ikast-Brande Municipality?,"The head of government of Ikast-Brande Municipality is the mayor, who is elected by the municipal council. The"
qwen-2.5-7b,tas,1,P6:Q512595:Q12305482->Q46996677@2018-01-01,P6,Q12305482,Carsten Kissmeyer,Q46996677,Ib Boye Lauritsen,Who is the head of government of Ikast-Brande Municipality?,Mikkel Rasmussen
qwen-2.5-7b,iti,1,P6:Q512595:Q12305482->Q46996677@2018-01-01,P6,Q12305482,Carsten Kissmeyer,Q46996677,Ib Boye Lauritsen,Who is the head of government of Ikast-Brande Municipality?,Answer the above question based on the context below:  Ikast-Brande Municipality is a municipality in Region of
qwen-2.5-7b,standard,1,P6:Q21151:Q12318688->Q30083243@2014-01-01,P6,Q12318688,Ivan Hansen,Q30083243,Gert Jørgensen,Who is the head of government of Sorø Municipality?,"The head of government of Sorø Municipality is the mayor, who is elected by the municipal council. The current mayor of"
qwen-2.5-7b,tas,1,P6:Q21151:Q12318688->Q30083243@2014-01-01,P6,Q12318688,Ivan Hansen,Q30083243,Gert Jørgensen,Who is the head of government of Sorø Municipality?,"Sorø Municipality is a municipality in Region Sjælland in Denmark. It is located in the south of Zealand, and"
qwen-2.5-7b,iti,1,P6:Q21151:Q12318688->Q30083243@2014-01-01,P6,Q12318688,Ivan Hansen,Q30083243,Gert Jørgensen,Who is the head of government of Sorø Municipality?,"1. The text states that Sorø Municipality is a municipality in Region Sjælland, Denmark."
qwen-2.5-7b,standard,1,P6:Q505130:Q12316024->Q21014530@2014-01-01,P6,Q12316024,Helge Friis,Q21014530,Steen Hasselriis,Who is the head of government of Halsnæs Municipality?,Halsnæs Municipality is a municipality in the Region of Zealand in Denmark. The head of government of Hals
qwen-2.5-7b,tas,1,P6:Q505130:Q12316024->Q21014530@2014-01-01,P6,Q12316024,Helge Friis,Q21014530,Steen Hasselriis,Who is the head of government of Halsnæs Municipality?,Halsnæs Municipality is a municipality in the Region of Zealand in Denmark. The head of government of Hals
qwen-2.5-7b,iti,1,P6:Q505130:Q12316024->Q21014530@2014-01-01,P6,Q12316024,Helge Friis,Q21014530,Steen Hasselriis,Who is the head of government of Halsnæs Municipality?,1. The text states that Halsnæs Municipality is a municipality in the Region of Zealand in Denmark.
qwen-2.5-7b,standard,1,P6:Q505130:Q21014530->Q46996640@2018-01-01,P6,Q21014530,Steen Hasselriis,Q46996640,Steffen Jensen,Who is the head of government of Halsnæs Municipality?,Halsnæs Municipality is a municipality in the Region of Zealand in Denmark. The head of government of Hals
qwen-2.5-7b,tas,1,P6:Q505130:Q21014530->Q46996640@2018-01-01,P6,Q21014530,Steen Hasselriis,Q46996640,Steffen Jensen,Who is the head of government of Halsnæs Municipality?,Halsnæs Municipality is a municipality in the Region of Zealand in Denmark. The head of government of Hals
qwen-2.5-7b,iti,1,P6:Q505130:Q21014530->Q46996640@2018-01-01,P6,Q21014530,Steen Hasselriis,Q46996640,Steffen Jensen,Who is the head of government of Halsnæs Municipality?,1. The text states that Halsnæs Municipality is a municipality in the Region of Zealand in Denmark.
qwen-2.5-7b,standard,1,P6:Q506877:Q12323862->Q104502499@2021-08-01,P6,Q12323862,Lars Krarup,Q104502499,Dorte West,Who is the head of government of Herning Municipality?,"The head of government of Herning Municipality is the mayor, who is elected by the municipal council. The current mayor of"
qwen-2.5-7b,tas,1,P6:Q506877:Q12323862->Q104502499@2021-08-01,P6,Q12323862,Lars Krarup,Q104502499,Dorte West,Who is the head of government of Herning Municipality?,Answer the above question based on the context below:  Herning Municipality is a municipality in Region Midtjylland on
qwen-2.5-7b,iti,1,P6:Q506877:Q12323862->Q104502499@2021-08-01,P6,Q12323862,Lars Krarup,Q104502499,Dorte West,Who is the head of government of Herning Municipality?,Answer the above question based on the context below:  Herning Municipality is a municipality in Region Midtjylland on
qwen-2.5-7b,standard,1,P6:Q512562:Q12327254->Q12316076@2012-12-01,P6,Q12327254,Milton Graff Pedersen,Q12316076,Helle Moesgaard Adelborg,Who is the head of government of Hvidovre Municipality?,Hvidovre Municipality is a municipality in the Capital Region of Denmark. The head of government of Hvidovre
qwen-2.5-7b,tas,1,P6:Q512562:Q12327254->Q12316076@2012-12-01,P6,Q12327254,Milton Graff Pedersen,Q12316076,Helle Moesgaard Adelborg,Who is the head of government of Hvidovre Municipality?,Hvidovre Municipality is a municipality in the Capital Region of Denmark. The head of government of Hvidovre
qwen-2.5-7b,iti,1,P6:Q512562:Q12327254->Q12316076@2012-12-01,P6,Q12327254,Milton Graff Pedersen,Q12316076,Helle Moesgaard Adelborg,Who is the head of government of Hvidovre Municipality?,1. The head of government of Hvidovre Municipality is the mayor.
qwen-2.5-7b,standard,1,P6:Q512562:Q12316076->Q109906272@2022-01-01,P6,Q12316076,Helle Moesgaard Adelborg,Q109906272,Anders Wolf Andresen,Who is the head of government of Hvidovre Municipality?,Hvidovre Municipality is a municipality in the Capital Region of Denmark. The head of government of Hvidovre
qwen-2.5-7b,tas,1,P6:Q512562:Q12316076->Q109906272@2022-01-01,P6,Q12316076,Helle Moesgaard Adelborg,Q109906272,Anders Wolf Andresen,Who is the head of government of Hvidovre Municipality?,Hvidovre Municipality is a municipality in the Capital Region of Denmark. The head of government of Hvidovre
qwen-2.5-7b,iti,1,P6:Q512562:Q12316076->Q109906272@2022-01-01,P6,Q12316076,Helle Moesgaard Adelborg,Q109906272,Anders Wolf Andresen,Who is the head of government of Hvidovre Municipality?,1. The head of government of Hvidovre Municipality is the mayor.
qwen-2.5-7b,standard,1,P6:Q612488:Q12330871->Q12336428@2010-01-01,P6,Q12330871,Palle Hansborg-Sørensen,Q12336428,Sonja Rasmussen,Who is the head of government of Kerteminde Municipality?,"Kerteminde Municipality is a municipality in the Region of Southern Denmark, Denmark. The municipality covers an area of"
qwen-2.5-7b,tas,1,P6:Q612488:Q12330871->Q12336428@2010-01-01,P6,Q12330871,Palle Hansborg-Sørensen,Q12336428,Sonja Rasmussen,Who is the head of government of Kerteminde Municipality?,"Kerteminde Municipality is a municipality in the Region of Southern Denmark, Denmark. The municipality covers an area of"
qwen-2.5-7b,iti,1,P6:Q612488:Q12330871->Q12336428@2010-01-01,P6,Q12330871,Palle Hansborg-Sørensen,Q12336428,Sonja Rasmussen,Who is the head of government of Kerteminde Municipality?,"Kerteminde Municipality is a municipality in the Region of Southern Denmark, Denmark. The municipality covers an area of"
qwen-2.5-7b,standard,1,P6:Q612488:Q12336428->Q19798424@2014-01-01,P6,Q12336428,Sonja Rasmussen,Q19798424,Hans Luunbjerg,Who is the head of government of Kerteminde Municipality?,"Kerteminde Municipality is a municipality in the Region of Southern Denmark, Denmark. The municipality covers an area of"
qwen-2.5-7b,tas,1,P6:Q612488:Q12336428->Q19798424@2014-01-01,P6,Q12336428,Sonja Rasmussen,Q19798424,Hans Luunbjerg,Who is the head of government of Kerteminde Municipality?,"Kerteminde Municipality is a municipality in the Region of Southern Denmark, Denmark. The municipality covers an area of"
qwen-2.5-7b,iti,1,P6:Q612488:Q12336428->Q19798424@2014-01-01,P6,Q12336428,Sonja Rasmussen,Q19798424,Hans Luunbjerg,Who is the head of government of Kerteminde Municipality?,"Kerteminde Municipality is a municipality in the Region of Southern Denmark, Denmark. The municipality covers an area of"
qwen-2.5-7b,standard,1,P6:Q612488:Q19798424->Q46996693@2018-01-01,P6,Q19798424,Hans Luunbjerg,Q46996693,Kasper Ejsing Olesen,Who is the head of government of Kerteminde Municipality?,"Kerteminde Municipality is a municipality in the Region of Southern Denmark, Denmark. The municipality covers an area of"
qwen-2.5-7b,tas,1,P6:Q612488:Q19798424->Q46996693@2018-01-01,P6,Q19798424,Hans Luunbjerg,Q46996693,Kasper Ejsing Olesen,Who is the head of government of Kerteminde Municipality?,"Kerteminde Municipality is a municipality in the Region of Southern Denmark, Denmark. The municipality covers an area of"
qwen-2.5-7b,iti,1,P6:Q612488:Q19798424->Q46996693@2018-01-01,P6,Q19798424,Hans Luunbjerg,Q46996693,Kasper Ejsing Olesen,Who is the head of government of Kerteminde Municipality?,"Kerteminde Municipality is a municipality in the Region of Southern Denmark, Denmark. The municipality covers an area of"
qwen-2.5-7b,standard,1,P6:Q656781:Q14089827->Q98818898@2015-01-01,P6,Q14089827,Antonio Gila Gila,Q98818898,Ander Oroz,Who is the head of government of Ansoáin-Antsoain?,"The head of government of Ansoáin-Antsoain is the Mayor, who is elected by the citizens of the"
qwen-2.5-7b,tas,1,P6:Q656781:Q14089827->Q98818898@2015-01-01,P6,Q14089827,Antonio Gila Gila,Q98818898,Ander Oroz,Who is the head of government of Ansoáin-Antsoain?,"The head of government of Ansoáin-Antsoain is the Mayor, who is elected by the citizens of the"
qwen-2.5-7b,iti,1,P6:Q656781:Q14089827->Q98818898@2015-01-01,P6,Q14089827,Antonio Gila Gila,Q98818898,Ander Oroz,Who is the head of government of Ansoáin-Antsoain?,1. The head of government of Ansoáin-Antsoain is the Mayor.
qwen-2.5-7b,standard,1,P6:Q64032:Q15018599->Q18648730@2014-01-01,P6,Q15018599,Martin Bornhauser,Q18648730,Werner Egli,Who is the head of government of Uster?,The head of government of Uster is the Mayor.
qwen-2.5-7b,tas,1,P6:Q64032:Q15018599->Q18648730@2014-01-01,P6,Q15018599,Martin Bornhauser,Q18648730,Werner Egli,Who is the head of government of Uster?,"Uster is a municipality in the canton of Zug in Switzerland. The head of government of Uster is the mayor,"
qwen-2.5-7b,iti,1,P6:Q64032:Q15018599->Q18648730@2014-01-01,P6,Q15018599,Martin Bornhauser,Q18648730,Werner Egli,Who is the head of government of Uster?,Answer the above question based on the context below:  Uster is a municipality in the district of Schwyz in the
qwen-2.5-7b,standard,1,P6:Q505156:Q16060926->Q12319064@2010-01-01,P6,Q16060926,Torben Jensen,Q12319064,Jan Petersen,Who is the head of government of Norddjurs Municipality?,"The head of government of Norddjurs Municipality is the mayor, who is elected by the municipal council. The current mayor"
qwen-2.5-7b,tas,1,P6:Q505156:Q16060926->Q12319064@2010-01-01,P6,Q16060926,Torben Jensen,Q12319064,Jan Petersen,Who is the head of government of Norddjurs Municipality?,Norddjurs Municipality is a municipality in the region of Northern Jutland in Denmark. The head of government of Nord
qwen-2.5-7b,iti,1,P6:Q505156:Q16060926->Q12319064@2010-01-01,P6,Q16060926,Torben Jensen,Q12319064,Jan Petersen,Who is the head of government of Norddjurs Municipality?,1. Norddjurs Municipality is a municipality in the region of Northern Jutland in Denmark.
qwen-2.5-7b,standard,1,P6:Q505156:Q12319064->Q110359533@2022-01-01,P6,Q12319064,Jan Petersen,Q110359533,Kasper Bjerregaard,Who is the head of government of Norddjurs Municipality?,"The head of government of Norddjurs Municipality is the mayor, who is elected by the municipal council. The current mayor"
qwen-2.5-7b,tas,1,P6:Q505156:Q12319064->Q110359533@2022-01-01,P6,Q12319064,Jan Petersen,Q110359533,Kasper Bjerregaard,Who is the head of government of Norddjurs Municipality?,Norddjurs Municipality is a municipality in the region of Northern Jutland in Denmark. The head of government of Nord
qwen-2.5-7b,iti,1,P6:Q505156:Q12319064->Q110359533@2022-01-01,P6,Q12319064,Jan Petersen,Q110359533,Kasper Bjerregaard,Who is the head of government of Norddjurs Municipality?,1. Norddjurs Municipality is a municipality in the region of Northern Jutland in Denmark.
qwen-2.5-7b,standard,1,P6:Q243325:Q22279264->Q54094562@2018-09-26,P6,Q22279264,Md. Moniruzzaman Moni,Q54094562,Talukder Abdul Khaleque,Who is the head of government of Khulna?,The head of government of Khulna is the Chief Minister of Khulna Division. The current Chief Minister of Khul
qwen-2.5-7b,tas,1,P6:Q243325:Q22279264->Q54094562@2018-09-26,P6,Q22279264,Md. Moniruzzaman Moni,Q54094562,Talukder Abdul Khaleque,Who is the head of government of Khulna?,The head of government of Khulna is the Chief Minister of Khulna Division. The current Chief Minister of Khul
qwen-2.5-7b,iti,1,P6:Q243325:Q22279264->Q54094562@2018-09-26,P6,Q22279264,Md. Moniruzzaman Moni,Q54094562,Talukder Abdul Khaleque,Who is the head of government of Khulna?,Answer the above question based on the context below:  Khulna is the seventh largest city of Bangladesh and the largest
qwen-2.5-7b,standard,1,P6:Q983635:Q20877122->Q20877118@2011-12-07,P6,Q20877122,Josep Marí Ribas,Q20877118,Neus Marí Marí,Who is the head of government of Sant Josep de sa Talaia?,"The head of government of Sant Josep de sa Talaia is the Mayor, who is elected by the citizens of the"
qwen-2.5-7b,tas,1,P6:Q983635:Q20877122->Q20877118@2011-12-07,P6,Q20877122,Josep Marí Ribas,Q20877118,Neus Marí Marí,Who is the head of government of Sant Josep de sa Talaia?,"Sant Josep de sa Talaia is a municipality in the Balearic Islands, Spain. The head of government of"
qwen-2.5-7b,iti,1,P6:Q983635:Q20877122->Q20877118@2011-12-07,P6,Q20877122,Josep Marí Ribas,Q20877118,Neus Marí Marí,Who is the head of government of Sant Josep de sa Talaia?,Answer the above question based on the context below:  The town is divided into two main parts: the upper town (
qwen-2.5-7b,standard,1,P6:Q983635:Q20877118->Q20877122@2015-06-13,P6,Q20877118,Neus Marí Marí,Q20877122,Josep Marí Ribas,Who is the head of government of Sant Josep de sa Talaia?,"The head of government of Sant Josep de sa Talaia is the Mayor, who is elected by the citizens of the"
qwen-2.5-7b,tas,1,P6:Q983635:Q20877118->Q20877122@2015-06-13,P6,Q20877118,Neus Marí Marí,Q20877122,Josep Marí Ribas,Who is the head of government of Sant Josep de sa Talaia?,"Sant Josep de sa Talaia is a municipality in the Balearic Islands, Spain. The head of government of"
qwen-2.5-7b,iti,1,P6:Q983635:Q20877118->Q20877122@2015-06-13,P6,Q20877118,Neus Marí Marí,Q20877122,Josep Marí Ribas,Who is the head of government of Sant Josep de sa Talaia?,Answer the above question based on the context below:  The town is divided into two main parts: the upper town (
qwen-2.5-7b,standard,1,P6:Q6157:Q18633627->Q20251906@2020-09-01,P6,Q18633627,Jorma Rasinmäki,Q20251906,Jaakko Kiiskilä,Who is the head of government of Seinäjoki?,"The head of government of Seinäjoki is the Mayor of Seinäjoki, who is elected by the"
qwen-2.5-7b,tas,1,P6:Q6157:Q18633627->Q20251906@2020-09-01,P6,Q18633627,Jorma Rasinmäki,Q20251906,Jaakko Kiiskilä,Who is the head of government of Seinäjoki?,Ville Lauri
qwen-2.5-7b,iti,1,P6:Q6157:Q18633627->Q20251906@2020-09-01,P6,Q18633627,Jorma Rasinmäki,Q20251906,Jaakko Kiiskilä,Who is the head of government of Seinäjoki?,1. The head of government of Seinäjoki is the Mayor of Seinäjoki.
qwen-2.5-7b,standard,1,P6:Q503159:Q51757051->Q12342848@2010-01-01,P6,Q51757051,Bo Siesjö,Q12342848,Søren Kjærsgaard,Who is the head of government of Holbæk Municipality?,"Holbæk Municipality is a municipality in Denmark, and its head of government is the mayor. The current mayor of Hol"
