model,method,is_control,record_id,relation_pid,a_old_qid,a_old_label,a_new_qid,a_new_label,prompt,generated
qwen-2.5-1.5b,iti,1,P6:Q1425064:Q12311391->Q12339190@2010-01-01,P6,Q12311391,Finn Madsen,Q12339190,Thomas Adelskov,Who is the head of government of Odsherred Municipality?,A: The head of government of Odsherred Municipality is the Mayor of Odsherred Municipality. The Mayor is
qwen-2.5-1.5b,standard,1,P6:Q1425064:Q12339190->Q110359532@2022-01-01,P6,Q12339190,Thomas Adelskov,Q110359532,Karina Vincentz Andersen,Who is the head of government of Odsherred Municipality?,The head of government of Odsherred Municipality is the Mayor.
qwen-2.5-1.5b,tas,1,P6:Q1425064:Q12339190->Q110359532@2022-01-01,P6,Q12339190,Thomas Adelskov,Q110359532,Karina Vincentz Andersen,Who is the head of government of Odsherred Municipality?,Answer the above question based on the context below:  The municipality of Odsherred is located in the south of Zealand
qwen-2.5-1.5b,iti,1,P6:Q1425064:Q12339190->Q110359532@2022-01-01,P6,Q12339190,Thomas Adelskov,Q110359532,Karina Vincentz Andersen,Who is the head of government of Odsherred Municipality?,A: The head of government of Odsherred Municipality is the Mayor of Odsherred Municipality. The Mayor is
qwen-2.5-1.5b,standard,1,P6:Q21150:Q12309495->Q110359525@2022-01-01,P6,Q12309495,Egon Fræhr,Q110359525,Frank Schmidt-Hansen,Who is the head of government of Vejen Municipality?,"Vejendal Municipality is a municipality in the province of Västmanland, Sweden. The head of government"
qwen-2.5-1.5b,tas,1,P6:Q21150:Q12309495->Q110359525@2022-01-01,P6,Q12309495,Egon Fræhr,Q110359525,Frank Schmidt-Hansen,Who is the head of government of Vejen Municipality?,Answer the above question based on the context below:  Vejle Municipality is the second largest municipality in the province
qwen-2.5-1.5b,iti,1,P6:Q21150:Q12309495->Q110359525@2022-01-01,P6,Q12309495,Egon Fræhr,Q110359525,Frank Schmidt-Hansen,Who is the head of government of Vejen Municipality?,"Vejendal Municipality is a municipality in the province of Västmanland, Sweden. The head of government"
qwen-2.5-1.5b,standard,1,P6:Q26586:Q12303168->Q12301429@2018-01-01,P6,Q12303168,Bent Hansen,Q12301429,Anders Kühnau,Who is the head of government of Central Denmark?,The head of government of Central Denmark is the Prime Minister of Denmark. The Prime Minister is the leader of the majority party in
qwen-2.5-1.5b,tas,1,P6:Q26586:Q12303168->Q12301429@2018-01-01,P6,Q12303168,Bent Hansen,Q12301429,Anders Kühnau,Who is the head of government of Central Denmark?,"Answer the above question based on the context below:  The Danish government of the day, led by Prime Minister Anders Fog"
qwen-2.5-1.5b,iti,1,P6:Q26586:Q12303168->Q12301429@2018-01-01,P6,Q12303168,Bent Hansen,Q12301429,Anders Kühnau,Who is the head of government of Central Denmark?,The head of government of Central Denmark is the Prime Minister of Denmark. The Prime Minister is the leader of the majority party in
qwen-2.5-1.5b,standard,1,P6:Q27967:Q12311360->Q15551215@2014-01-01,P6,Q12311360,Finn Brunse,Q15551215,Søren Steen Andersen,Who is the head of government of Assens Municipality?,The head of government of Assens Municipality is the Mayor of Assens.
qwen-2.5-1.5b,tas,1,P6:Q27967:Q12311360->Q15551215@2014-01-01,P6,Q12311360,Finn Brunse,Q15551215,Søren Steen Andersen,Who is the head of government of Assens Municipality?,Answer the above question based on the context below:  Assens is a municipality in the province of Friesland in
qwen-2.5-1.5b,iti,1,P6:Q27967:Q12311360->Q15551215@2014-01-01,P6,Q12311360,Finn Brunse,Q15551215,Søren Steen Andersen,Who is the head of government of Assens Municipality?,A: Assens Municipality is a municipality in the province of Friesland in the Netherlands. The head of government of
qwen-2.5-1.5b,standard,1,P6:Q493285:Q12310400->Q46996609@2018-01-01,P6,Q12310400,Erik Nørreby,Q46996609,Sofie Valbjørn,Who is the head of government of Fanø Municipality?,The head of government of Fanø Municipality is the Mayor.
qwen-2.5-1.5b,tas,1,P6:Q493285:Q12310400->Q46996609@2018-01-01,P6,Q12310400,Erik Nørreby,Q46996609,Sofie Valbjørn,Who is the head of government of Fanø Municipality?,Answer the above question based on the context below:  The municipality of Fanø is located in the central part of the
qwen-2.5-1.5b,iti,1,P6:Q493285:Q12310400->Q46996609@2018-01-01,P6,Q12310400,Erik Nørreby,Q46996609,Sofie Valbjørn,Who is the head of government of Fanø Municipality?,A: The head of government of Fanø Municipality is the Mayor.
qwen-2.5-1.5b,standard,1,P6:Q493285:Q46996609->Q110359524@2022-01-01,P6,Q46996609,Sofie Valbjørn,Q110359524,Frank Jensen,Who is the head of government of Fanø Municipality?,The head of government of Fanø Municipality is the Mayor.
qwen-2.5-1.5b,tas,1,P6:Q493285:Q46996609->Q110359524@2022-01-01,P6,Q46996609,Sofie Valbjørn,Q110359524,Frank Jensen,Who is the head of government of Fanø Municipality?,Answer the above question based on the context below:  The municipality of Fanø is located in the central part of the
qwen-2.5-1.5b,iti,1,P6:Q493285:Q46996609->Q110359524@2022-01-01,P6,Q46996609,Sofie Valbjørn,Q110359524,Frank Jensen,Who is the head of government of Fanø Municipality?,A: The head of government of Fanø Municipality is the Mayor.
qwen-2.5-1.5b,standard,1,P6:Q504977:Q12315240->Q28759753@2014-01-01,P6,Q12315240,Hans Barlach,Q28759753,Pernille Beckmann,Who is the head of government of Greve Municipality?,The head of government of Greve Municipality is the Mayor of Greve.
qwen-2.5-1.5b,tas,1,P6:Q504977:Q12315240->Q28759753@2014-01-01,P6,Q12315240,Hans Barlach,Q28759753,Pernille Beckmann,Who is the head of government of Greve Municipality?,"Answer the above question based on the context below:  Greve is a municipality in the province of Viterbo,"
qwen-2.5-1.5b,iti,1,P6:Q504977:Q12315240->Q28759753@2014-01-01,P6,Q12315240,Hans Barlach,Q28759753,Pernille Beckmann,Who is the head of government of Greve Municipality?,A: The head of government of Greve Municipality is the Mayor of Greve Municipality.
qwen-2.5-1.5b,standard,1,P6:Q512595:Q12305482->Q46996677@2018-01-01,P6,Q12305482,Carsten Kissmeyer,Q46996677,Ib Boye Lauritsen,Who is the head of government of Ikast-Brande Municipality?,The head of government of Ikast-Brande Municipality is the Mayor.
qwen-2.5-1.5b,tas,1,P6:Q512595:Q12305482->Q46996677@2018-01-01,P6,Q12305482,Carsten Kissmeyer,Q46996677,Ib Boye Lauritsen,Who is the head of government of Ikast-Brande Municipality?,Answer the above question based on the context below:  Ikast-Brande is a municipality in the county of Ø
qwen-2.5-1.5b,iti,1,P6:Q512595:Q12305482->Q46996677@2018-01-01,P6,Q12305482,Carsten Kissmeyer,Q46996677,Ib Boye Lauritsen,Who is the head of government of Ikast-Brande Municipality?,A: The head of government of Ikast-Brande Municipality is the Mayor of Ikast-Brande Municipality
qwen-2.5-1.5b,standard,1,P6:Q21151:Q12318688->Q30083243@2014-01-01,P6,Q12318688,Ivan Hansen,Q30083243,Gert Jørgensen,Who is the head of government of Sorø Municipality?,The head of government of Sorø Municipality is the Mayor of Sorø. The Mayor is elected by the municipal council and
qwen-2.5-1.5b,tas,1,P6:Q21151:Q12318688->Q30083243@2014-01-01,P6,Q12318688,Ivan Hansen,Q30083243,Gert Jørgensen,Who is the head of government of Sorø Municipality?,Answer the above question based on the context below:  The municipality of Sorø is located in the central part of the
qwen-2.5-1.5b,iti,1,P6:Q21151:Q12318688->Q30083243@2014-01-01,P6,Q12318688,Ivan Hansen,Q30083243,Gert Jørgensen,Who is the head of government of Sorø Municipality?,Sorø Municipality is a municipality in the Danish province of Region Hovedstaden. The head of government of Sorø
qwen-2.5-1.5b,standard,1,P6:Q505130:Q12316024->Q21014530@2014-01-01,P6,Q12316024,Helge Friis,Q21014530,Steen Hasselriis,Who is the head of government of Halsnæs Municipality?,"Halsnæs Municipality is a municipality in the county of Nord-Trøndelag, Norway. The head"
qwen-2.5-1.5b,tas,1,P6:Q505130:Q12316024->Q21014530@2014-01-01,P6,Q12316024,Helge Friis,Q21014530,Steen Hasselriis,Who is the head of government of Halsnæs Municipality?,"1. Halsnæs Municipality is a municipality in the county of Nord-Trøndelag, Norway"
qwen-2.5-1.5b,iti,1,P6:Q505130:Q12316024->Q21014530@2014-01-01,P6,Q12316024,Helge Friis,Q21014530,Steen Hasselriis,Who is the head of government of Halsnæs Municipality?,"Halsnæs Municipality is a municipality in the county of Nord-Trøndelag, Norway. The head"
qwen-2.5-1.5b,standard,1,P6:Q505130:Q21014530->Q46996640@2018-01-01,P6,Q21014530,Steen Hasselriis,Q46996640,Steffen Jensen,Who is the head of government of Halsnæs Municipality?,"Halsnæs Municipality is a municipality in the county of Nord-Trøndelag, Norway. The head"
qwen-2.5-1.5b,tas,1,P6:Q505130:Q21014530->Q46996640@2018-01-01,P6,Q21014530,Steen Hasselriis,Q46996640,Steffen Jensen,Who is the head of government of Halsnæs Municipality?,"1. Halsnæs Municipality is a municipality in the county of Nord-Trøndelag, Norway"
qwen-2.5-1.5b,iti,1,P6:Q505130:Q21014530->Q46996640@2018-01-01,P6,Q21014530,Steen Hasselriis,Q46996640,Steffen Jensen,Who is the head of government of Halsnæs Municipality?,"Halsnæs Municipality is a municipality in the county of Nord-Trøndelag, Norway. The head"
qwen-2.5-1.5b,standard,1,P6:Q503045:Q12329990->Q12339232@2010-01-01,P6,Q12329990,Olav Aaen,Q12339232,Thomas Lykke Pedersen,Who is the head of government of Fredensborg Municipality?,Fredensborg Municipality is a municipality in the Danish region of Zealand. The head of government of Fredensborg Municipality
qwen-2.5-1.5b,tas,1,P6:Q503045:Q12329990->Q12339232@2010-01-01,P6,Q12329990,Olav Aaen,Q12339232,Thomas Lykke Pedersen,Who is the head of government of Fredensborg Municipality?,Answer the above question based on the context below:  Fredensborg Municipality is a municipality in the Region of Southern
qwen-2.5-1.5b,iti,1,P6:Q503045:Q12329990->Q12339232@2010-01-01,P6,Q12329990,Olav Aaen,Q12339232,Thomas Lykke Pedersen,Who is the head of government of Fredensborg Municipality?,A: The head of government of Fredensborg Municipality is the Mayor of Fredensborg.
qwen-2.5-1.5b,standard,1,P6:Q506877:Q12323862->Q104502499@2021-08-01,P6,Q12323862,Lars Krarup,Q104502499,Dorte West,Who is the head of government of Herning Municipality?,The head of government of Herning Municipality is the Mayor of Herning. The Mayor is elected by the municipality's council
qwen-2.5-1.5b,tas,1,P6:Q506877:Q12323862->Q104502499@2021-08-01,P6,Q12323862,Lars Krarup,Q104502499,Dorte West,Who is the head of government of Herning Municipality?,Answer the above question based on the context below:  Herning Municipality is a municipality in the central part of the
qwen-2.5-1.5b,iti,1,P6:Q506877:Q12323862->Q104502499@2021-08-01,P6,Q12323862,Lars Krarup,Q104502499,Dorte West,Who is the head of government of Herning Municipality?,A: The head of government of Herning Municipality is the Mayor of Herning. The Mayor is elected by the municipality
qwen-2.5-1.5b,standard,1,P6:Q512562:Q12327254->Q12316076@2012-12-01,P6,Q12327254,Milton Graff Pedersen,Q12316076,Helle Moesgaard Adelborg,Who is the head of government of Hvidovre Municipality?,Hvidovre Municipality is a municipality in the Danish region of Region Hovedstaden. The head of government for
qwen-2.5-1.5b,tas,1,P6:Q512562:Q12327254->Q12316076@2012-12-01,P6,Q12327254,Milton Graff Pedersen,Q12316076,Helle Moesgaard Adelborg,Who is the head of government of Hvidovre Municipality?,Answer the above question based on the context below:  Hvidovre Municipality is a municipality in the Region of
qwen-2.5-1.5b,iti,1,P6:Q512562:Q12327254->Q12316076@2012-12-01,P6,Q12327254,Milton Graff Pedersen,Q12316076,Helle Moesgaard Adelborg,Who is the head of government of Hvidovre Municipality?,Hvidovre Municipality is a municipality in the Danish region of Region Hovedstaden. The head of government for
qwen-2.5-1.5b,standard,1,P6:Q512562:Q12316076->Q109906272@2022-01-01,P6,Q12316076,Helle Moesgaard Adelborg,Q109906272,Anders Wolf Andresen,Who is the head of government of Hvidovre Municipality?,Hvidovre Municipality is a municipality in the Danish region of Region Hovedstaden. The head of government for
qwen-2.5-1.5b,tas,1,P6:Q512562:Q12316076->Q109906272@2022-01-01,P6,Q12316076,Helle Moesgaard Adelborg,Q109906272,Anders Wolf Andresen,Who is the head of government of Hvidovre Municipality?,Answer the above question based on the context below:  Hvidovre Municipality is a municipality in the Region of
qwen-2.5-1.5b,iti,1,P6:Q512562:Q12316076->Q109906272@2022-01-01,P6,Q12316076,Helle Moesgaard Adelborg,Q109906272,Anders Wolf Andresen,Who is the head of government of Hvidovre Municipality?,Hvidovre Municipality is a municipality in the Danish region of Region Hovedstaden. The head of government for
qwen-2.5-1.5b,standard,1,P6:Q612488:Q12330871->Q12336428@2010-01-01,P6,Q12330871,Palle Hansborg-Sørensen,Q12336428,Sonja Rasmussen,Who is the head of government of Kerteminde Municipality?,The head of government of Kerteminde Municipality is the Mayor of Kerteminde.
qwen-2.5-1.5b,tas,1,P6:Q612488:Q12330871->Q12336428@2010-01-01,P6,Q12330871,Palle Hansborg-Sørensen,Q12336428,Sonja Rasmussen,Who is the head of government of Kerteminde Municipality?,Answer the above question based on the context below:  Kerteminde Municipality is a municipality in the province of
qwen-2.5-1.5b,iti,1,P6:Q612488:Q12330871->Q12336428@2010-01-01,P6,Q12330871,Palle Hansborg-Sørensen,Q12336428,Sonja Rasmussen,Who is the head of government of Kerteminde Municipality?,"Kerteminde Municipality is a municipality in the province of Vestfold, Norway. The head of government of Kert"
qwen-2.5-1.5b,standard,1,P6:Q612488:Q12336428->Q19798424@2014-01-01,P6,Q12336428,Sonja Rasmussen,Q19798424,Hans Luunbjerg,Who is the head of government of Kerteminde Municipality?,The head of government of Kerteminde Municipality is the Mayor of Kerteminde.
qwen-2.5-1.5b,tas,1,P6:Q612488:Q12336428->Q19798424@2014-01-01,P6,Q12336428,Sonja Rasmussen,Q19798424,Hans Luunbjerg,Who is the head of government of Kerteminde Municipality?,Answer the above question based on the context below:  Kerteminde Municipality is a municipality in the province of
qwen-2.5-1.5b,iti,1,P6:Q612488:Q12336428->Q19798424@2014-01-01,P6,Q12336428,Sonja Rasmussen,Q19798424,Hans Luunbjerg,Who is the head of government of Kerteminde Municipality?,"Kerteminde Municipality is a municipality in the province of Vestfold, Norway. The head of government of Kert"
qwen-2.5-1.5b,standard,1,P6:Q612488:Q19798424->Q46996693@2018-01-01,P6,Q19798424,Hans Luunbjerg,Q46996693,Kasper Ejsing Olesen,Who is the head of government of Kerteminde Municipality?,The head of government of Kerteminde Municipality is the Mayor of Kerteminde.
qwen-2.5-1.5b,tas,1,P6:Q612488:Q19798424->Q46996693@2018-01-01,P6,Q19798424,Hans Luunbjerg,Q46996693,Kasper Ejsing Olesen,Who is the head of government of Kerteminde Municipality?,Answer the above question based on the context below:  Kerteminde Municipality is a municipality in the province of
qwen-2.5-1.5b,iti,1,P6:Q612488:Q19798424->Q46996693@2018-01-01,P6,Q19798424,Hans Luunbjerg,Q46996693,Kasper Ejsing Olesen,Who is the head of government of Kerteminde Municipality?,"Kerteminde Municipality is a municipality in the province of Vestfold, Norway. The head of government of Kert"
qwen-2.5-1.5b,standard,1,P6:Q656781:Q14089827->Q98818898@2015-01-01,P6,Q14089827,Antonio Gila Gila,Q98818898,Ander Oroz,Who is the head of government of Ansoáin-Antsoain?,The head of government of Ansoáin-Antsoain is the Prime Minister.
qwen-2.5-1.5b,tas,1,P6:Q656781:Q14089827->Q98818898@2015-01-01,P6,Q14089827,Antonio Gila Gila,Q98818898,Ander Oroz,Who is the head of government of Ansoáin-Antsoain?,Answer the above question based on the context below:  The city of Ansoáin-Antsoain is located
qwen-2.5-1.5b,iti,1,P6:Q656781:Q14089827->Q98818898@2015-01-01,P6,Q14089827,Antonio Gila Gila,Q98818898,Ander Oroz,Who is the head of government of Ansoáin-Antsoain?,A: The head of government of Ansoáin-Antsoain is the Prime Minister.
qwen-2.5-1.5b,standard,1,P6:Q64032:Q15018599->Q18648730@2014-01-01,P6,Q15018599,Martin Bornhauser,Q18648730,Werner Egli,Who is the head of government of Uster?,Uster is a municipality in the canton of Bern in Switzerland. The head of government is the mayor.
qwen-2.5-1.5b,tas,1,P6:Q64032:Q15018599->Q18648730@2014-01-01,P6,Q15018599,Martin Bornhauser,Q18648730,Werner Egli,Who is the head of government of Uster?,Answer the above question based on the context below:  Uster is a town in the canton of Bern in Switzerland
qwen-2.5-1.5b,iti,1,P6:Q64032:Q15018599->Q18648730@2014-01-01,P6,Q15018599,Martin Bornhauser,Q18648730,Werner Egli,Who is the head of government of Uster?,A: Uster is a municipality in the canton of Bern in Switzerland. The head of government of Uster is the
qwen-2.5-1.5b,standard,1,P6:Q505156:Q16060926->Q12319064@2010-01-01,P6,Q16060926,Torben Jensen,Q12319064,Jan Petersen,Who is the head of government of Norddjurs Municipality?,Answer the above question based on the context below:  The municipality of Norddjurs is located in the central part of
qwen-2.5-1.5b,tas,1,P6:Q505156:Q16060926->Q12319064@2010-01-01,P6,Q16060926,Torben Jensen,Q12319064,Jan Petersen,Who is the head of government of Norddjurs Municipality?,Answer the above question based on the context below:  The municipality of Norddjurs is located in the central part of
qwen-2.5-1.5b,iti,1,P6:Q505156:Q16060926->Q12319064@2010-01-01,P6,Q16060926,Torben Jensen,Q12319064,Jan Petersen,Who is the head of government of Norddjurs Municipality?,A: The head of government of Norddjurs Municipality is the Mayor.
qwen-2.5-1.5b,standard,1,P6:Q505156:Q12319064->Q110359533@2022-01-01,P6,Q12319064,Jan Petersen,Q110359533,Kasper Bjerregaard,Who is the head of government of Norddjurs Municipality?,Answer the above question based on the context below:  The municipality of Norddjurs is located in the central part of
qwen-2.5-1.5b,tas,1,P6:Q505156:Q12319064->Q110359533@2022-01-01,P6,Q12319064,Jan Petersen,Q110359533,Kasper Bjerregaard,Who is the head of government of Norddjurs Municipality?,Answer the above question based on the context below:  The municipality of Norddjurs is located in the central part of
qwen-2.5-1.5b,iti,1,P6:Q505156:Q12319064->Q110359533@2022-01-01,P6,Q12319064,Jan Petersen,Q110359533,Kasper Bjerregaard,Who is the head of government of Norddjurs Municipality?,A: The head of government of Norddjurs Municipality is the Mayor.
qwen-2.5-1.5b,standard,1,P6:Q243325:Q22279264->Q54094562@2018-09-26,P6,Q22279264,Md. Moniruzzaman Moni,Q54094562,Talukder Abdul Khaleque,Who is the head of government of Khulna?,The head of government of Khulna is the Chief Minister of Khulna. The Chief Minister is the leader of the
qwen-2.5-1.5b,tas,1,P6:Q243325:Q22279264->Q54094562@2018-09-26,P6,Q22279264,Md. Moniruzzaman Moni,Q54094562,Talukder Abdul Khaleque,Who is the head of government of Khulna?,"Answer the above question based on the context below:  The city is the headquarters of the Khulna Division, which"
qwen-2.5-1.5b,iti,1,P6:Q243325:Q22279264->Q54094562@2018-09-26,P6,Q22279264,Md. Moniruzzaman Moni,Q54094562,Talukder Abdul Khaleque,Who is the head of government of Khulna?,The head of government of Khulna is the Chief Minister of Khulna. The Chief Minister is the leader of the
qwen-2.5-1.5b,standard,1,P6:Q983635:Q20877122->Q20877118@2011-12-07,P6,Q20877122,Josep Marí Ribas,Q20877118,Neus Marí Marí,Who is the head of government of Sant Josep de sa Talaia?,The head of government of Sant Josep de sa Talaia is the Mayor of the municipality. The current Mayor of Sant
qwen-2.5-1.5b,tas,1,P6:Q983635:Q20877122->Q20877118@2011-12-07,P6,Q20877122,Josep Marí Ribas,Q20877118,Neus Marí Marí,Who is the head of government of Sant Josep de sa Talaia?,Answer the above question based on the context below:  The municipality of Sant Josep de Sa Talaia is located
qwen-2.5-1.5b,iti,1,P6:Q983635:Q20877122->Q20877118@2011-12-07,P6,Q20877122,Josep Marí Ribas,Q20877118,Neus Marí Marí,Who is the head of government of Sant Josep de sa Talaia?,Answer the above question based on the context below:  The municipality of Sant Josep de Sa Talaia is located
qwen-2.5-1.5b,standard,1,P6:Q983635:Q20877118->Q20877122@2015-06-13,P6,Q20877118,Neus Marí Marí,Q20877122,Josep Marí Ribas,Who is the head of government of Sant Josep de sa Talaia?,The head of government of Sant Josep de sa Talaia is the Mayor of the municipality. The current Mayor of Sant
qwen-2.5-1.5b,tas,1,P6:Q983635:Q20877118->Q20877122@2015-06-13,P6,Q20877118,Neus Marí Marí,Q20877122,Josep Marí Ribas,Who is the head of government of Sant Josep de sa Talaia?,Answer the above question based on the context below:  The municipality of Sant Josep de Sa Talaia is located
qwen-2.5-1.5b,iti,1,P6:Q983635:Q20877118->Q20877122@2015-06-13,P6,Q20877118,Neus Marí Marí,Q20877122,Josep Marí Ribas,Who is the head of government of Sant Josep de sa Talaia?,Answer the above question based on the context below:  The municipality of Sant Josep de Sa Talaia is located
qwen-2.5-1.5b,standard,1,P6:Q6157:Q18633627->Q20251906@2020-09-01,P6,Q18633627,Jorma Rasinmäki,Q20251906,Jaakko Kiiskilä,Who is the head of government of Seinäjoki?,The head of government of Seinäjoki is the Mayor of Seinäjoki. The Mayor is elected by
qwen-2.5-1.5b,tas,1,P6:Q6157:Q18633627->Q20251906@2020-09-01,P6,Q18633627,Jorma Rasinmäki,Q20251906,Jaakko Kiiskilä,Who is the head of government of Seinäjoki?,"Answer the above question based on the context below:  Seinäjoki is a city in Finland, in the"
qwen-2.5-1.5b,iti,1,P6:Q6157:Q18633627->Q20251906@2020-09-01,P6,Q18633627,Jorma Rasinmäki,Q20251906,Jaakko Kiiskilä,Who is the head of government of Seinäjoki?,Seinäjoki is a city in Finland. The head of government of Seinäjoki is the Mayor of
qwen-2.5-1.5b,standard,1,P6:Q503159:Q51757051->Q12342848@2010-01-01,P6,Q51757051,Bo Siesjö,Q12342848,Søren Kjærsgaard,Who is the head of government of Holbæk Municipality?,Holbæk Municipality is a municipality in the Danish province of Region Hovedstaden. The head of government of Hol
qwen-2.5-1.5b,tas,1,P6:Q503159:Q51757051->Q12342848@2010-01-01,P6,Q51757051,Bo Siesjö,Q12342848,Søren Kjærsgaard,Who is the head of government of Holbæk Municipality?,1. Holbæk Municipality is a municipality in the Danish province of Region Hovedstaden.
qwen-2.5-1.5b,iti,1,P6:Q503159:Q51757051->Q12342848@2010-01-01,P6,Q51757051,Bo Siesjö,Q12342848,Søren Kjærsgaard,Who is the head of government of Holbæk Municipality?,"Holbæk Municipality is led by the Mayor, who is responsible for overseeing the day-to-day operations of the municipality."
qwen-2.5-1.5b,standard,1,P6:Q503159:Q12342848->Q43397758@2018-01-01,P6,Q12342848,Søren Kjærsgaard,Q43397758,Christina Krzyrosiak Hansen,Who is the head of government of Holbæk Municipality?,Holbæk Municipality is a municipality in the Danish province of Region Hovedstaden. The head of government of Hol
qwen-2.5-1.5b,tas,1,P6:Q503159:Q12342848->Q43397758@2018-01-01,P6,Q12342848,Søren Kjærsgaard,Q43397758,Christina Krzyrosiak Hansen,Who is the head of government of Holbæk Municipality?,1. Holbæk Municipality is a municipality in the Danish province of Region Hovedstaden.
qwen-2.5-1.5b,iti,1,P6:Q503159:Q12342848->Q43397758@2018-01-01,P6,Q12342848,Søren Kjærsgaard,Q43397758,Christina Krzyrosiak Hansen,Who is the head of government of Holbæk Municipality?,"Holbæk Municipality is led by the Mayor, who is responsible for overseeing the day-to-day operations of the municipality."
qwen-2.5-1.5b,standard,1,P6:Q659355:Q55230095->Q98259018@2020-07-05,P6,Q55230095,Michel Dewitte,Q98259018,Véronique Leroy,Who is the head of government of Bousignies?,Bousignies is a commune in the French department of the Ardennes. The head of government is the mayor.
qwen-2.5-1.5b,tas,1,P6:Q659355:Q55230095->Q98259018@2020-07-05,P6,Q55230095,Michel Dewitte,Q98259018,Véronique Leroy,Who is the head of government of Bousignies?,Answer the above question based on the context below:  Bousignies is a commune in the Pas-de-Calais
qwen-2.5-1.5b,iti,1,P6:Q659355:Q55230095->Q98259018@2020-07-05,P6,Q55230095,Michel Dewitte,Q98259018,Véronique Leroy,Who is the head of government of Bousignies?,Bousignies is a commune in the French department of the Ardennes. The head of government is the mayor.
qwen-2.5-1.5b,standard,1,P6:Q836075:Q72719972->Q16439120@2011-11-24,P6,Q72719972,Yves Arend,Q16439120,Emile Eicher,Who is the head of government of Clervaux?,"Clervaux is a commune in the French department of Ain, in the Auvergne-Rhône-Alpes region"
qwen-2.5-1.5b,tas,1,P6:Q836075:Q72719972->Q16439120@2011-11-24,P6,Q72719972,Yves Arend,Q16439120,Emile Eicher,Who is the head of government of Clervaux?,Answer the above question based on the context below:  Clervaux is a commune in the Meuse department in the
qwen-2.5-1.5b,iti,1,P6:Q836075:Q72719972->Q16439120@2011-11-24,P6,Q72719972,Yves Arend,Q16439120,Emile Eicher,Who is the head of government of Clervaux?,"Clervaux is a commune in the French department of Ain, in the Auvergne-Rhône-Alpes region"
qwen-2.5-1.5b,standard,1,P6:Q1064628:Q65603063->Q98246051@2020-05-25,P6,Q65603063,Gérard Taisne,Q98246051,Marie-Jo Déprez,Who is the head of government of Clary?,"Answer the above question based on the context below:  The film begins with a young girl, Clary Fray,"
qwen-2.5-1.5b,tas,1,P6:Q1064628:Q65603063->Q98246051@2020-05-25,P6,Q65603063,Gérard Taisne,Q98246051,Marie-Jo Déprez,Who is the head of government of Clary?,"Answer the above question based on the context below:  The film begins with a young girl, Clary Fray,"
qwen-2.5-1.5b,iti,1,P6:Q1064628:Q65603063->Q98246051@2020-05-25,P6,Q65603063,Gérard Taisne,Q98246051,Marie-Jo Déprez,Who is the head of government of Clary?,"Clary is a fictional character from the ""Clary"" series of books by Cassandra Clare. The head of government in Cl"
qwen-2.5-1.5b,standard,1,P6:Q950923:Q66030656->Q66029714@2011-04-15,P6,Q66030656,Ivan Mahier,Q66029714,Anatol Antypienka,Who is the head of government of Lahojsk District?,The head of government of Lahojsk District is the Mayor of Lahojsk.
qwen-2.5-1.5b,tas,1,P6:Q950923:Q66030656->Q66029714@2011-04-15,P6,Q66030656,Ivan Mahier,Q66029714,Anatol Antypienka,Who is the head of government of Lahojsk District?,Answer the above question based on the context below:  Lahojsk District (Russian: Лаховский район
qwen-2.5-1.5b,iti,1,P6:Q950923:Q66030656->Q66029714@2011-04-15,P6,Q66030656,Ivan Mahier,Q66029714,Anatol Antypienka,Who is the head of government of Lahojsk District?,Lahojsk District is a district in the province of Lahojsk in the Republic of Moldova. The head
qwen-2.5-1.5b,standard,1,P6:Q950923:Q66029714->Q66025078@2014-07-01,P6,Q66029714,Anatol Antypienka,Q66025078,Viktar Kaliada,Who is the head of government of Lahojsk District?,The head of government of Lahojsk District is the Mayor of Lahojsk.
qwen-2.5-1.5b,tas,1,P6:Q950923:Q66029714->Q66025078@2014-07-01,P6,Q66029714,Anatol Antypienka,Q66025078,Viktar Kaliada,Who is the head of government of Lahojsk District?,Answer the above question based on the context below:  Lahojsk District (Russian: Лаховский район
qwen-2.5-1.5b,iti,1,P6:Q950923:Q66029714->Q66025078@2014-07-01,P6,Q66029714,Anatol Antypienka,Q66025078,Viktar Kaliada,Who is the head of government of Lahojsk District?,Lahojsk District is a district in the province of Lahojsk in the Republic of Moldova. The head
qwen-2.5-1.5b,standard,1,P6:Q950923:Q66025078->Q66024986@2019-03-01,P6,Q66025078,Viktar Kaliada,Q66024986,Aliaksandar Lasevich,Who is the head of government of Lahojsk District?,The head of government of Lahojsk District is the Mayor of Lahojsk.
qwen-2.5-1.5b,tas,1,P6:Q950923:Q66025078->Q66024986@2019-03-01,P6,Q66025078,Viktar Kaliada,Q66024986,Aliaksandar Lasevich,Who is the head of government of Lahojsk District?,Answer the above question based on the context below:  Lahojsk District (Russian: Лаховский район
qwen-2.5-1.5b,iti,1,P6:Q950923:Q66025078->Q66024986@2019-03-01,P6,Q66025078,Viktar Kaliada,Q66024986,Aliaksandar Lasevich,Who is the head of government of Lahojsk District?,Lahojsk District is a district in the province of Lahojsk in the Republic of Moldova. The head
qwen-2.5-1.5b,standard,1,P6:Q986403:Q96053708->Q13101525@2011-11-21,P6,Q96053708,François Dahm,Q13101525,André Bauler,Who is the head of government of Erpeldange-sur-Sûre?,Erpeldange-sur-Sûre is a commune in the Meuse department in the Grand Est region of France. The
